1634,3,400,10/19/17,12:10:00,12:40:00,6th gr. meeting - aurea
8511,7,400,10/19/17,15:30:00,16:45:00,ASE-Chess
8549,4,400,10/19/17,13:15:00,14:15:00,1C dress rehearsal
9025,7,400,10/19/17,9:05:00,12:10:00,US Class
9223,3,400,10/19/17,11:15:00,12:10:00,US Class
9430,4,490,10/19/17,10:20:00,11:15:00,1C Play Practice
9467,3,470,10/19/17,8:10:00,10:00:00,EPC Meeting
9479,4,0,10/19/17,9:00:00,10:00:00,3D play practice
9526,4,400,10/19/17,12:10:00,13:10:00,6th gr. meeting - aurea
8496,4,400,10/20/17,8:45:00,10:00:00,1Ch Play
8579,4,400,10/20/17,12:30:00,14:00:00,Nancy's ERB  Meeting
9048,7,400,10/20/17,9:30:00,11:00:00,US Class
9246,3,400,10/20/17,9:30:00,11:00:00,US Class
9359,3,470,10/20/17,8:50:00,9:30:00,Admin. Meeting
9481,4,0,10/20/17,11:40:00,12:10:00,3D play practice
9505,5,400,10/20/17,8:15:00,9:30:00,US Math with Bill Lamb-coffee talk
9531,3,400,10/20/17,13:00:00,15:00:00,Horizons - Lori
1632,1,400,10/23/17,12:10:00,13:10:00,Ranney Visit - 8th Gr. Brandon
8512,7,400,10/23/17,15:30:00,16:45:00,ASE-Chess
9071,7,400,10/23/17,9:05:00,12:10:00,US Class
9269,3,400,10/23/17,9:05:00,12:10:00,US Class
9486,4,384,10/23/17,8:10:00,9:55:00,4A
9489,4,394,10/23/17,10:20:00,11:15:00,3D play rehearsal
9541,4,400,10/23/17,13:15:00,14:00:00,4A rehearsal with A. Greco
9094,7,400,10/24/17,9:05:00,12:10:00,US Class
9292,3,400,10/24/17,11:15:00,12:10:00,US Class
9398,3,400,10/24/17,19:30:00,21:00:00,Finance Committee
9459,4,384,10/24/17,13:10:00,14:05:00,4A
9488,4,384,10/24/17,14:05:00,15:00:00,4A
9490,4,394,10/24/17,10:20:00,11:15:00,3D play rehearsal
9497,4,400,10/24/17,8:15:00,9:30:00,ERB discussion w/parents
9542,4,400,10/24/17,12:10:00,13:10:00,4A rehearsal
1628,4,400,10/25/17,9:05:00,10:20:00,4A play set up
1629,3,400,10/25/17,14:00:00,15:30:00,4A Play Set Up
9117,7,400,10/25/17,9:05:00,11:15:00,US Class
9315,3,400,10/25/17,9:05:00,11:15:00,US Class
9416,7,400,10/25/17,16:00:00,17:15:00,yoga
9487,4,384,10/25/17,8:10:00,9:05:00,4A
9491,4,394,10/25/17,10:20:00,11:15:00,3D play rehearsal
9511,4,400,10/25/17,9:05:00,10:00:00,4A play set up
9512,4,400,10/25/17,14:00:00,15:20:00,4A Play Set Up
9516,3,400,10/25/17,12:10:00,13:10:00,Ranney Visit - 8th gr. - Brandon
9545,4,470,10/25/17,11:15:00,13:55:00,Gym classes in case of rain
8520,7,400,10/26/17,15:30:00,16:45:00,ASE-Chess
